vol;deb;fin;frequence
DL1287;09/09/2024;02/11/2024;1234567
DL1294;20/01/2024;09/03/2024;6
DL1294;22/01/2024;08/03/2024;123457
DL1294;10/03/2024;25/10/2024;123457
DL1294;16/03/2024;26/10/2024;6
DL1305;09/09/2024;06/10/2024;1234567
DL1305;07/10/2024;28/10/2024;1
DL1305;08/10/2024;02/11/2024;234567
DL1307;05/02/2024;09/02/2024;12345
DL1307;10/02/2024;02/03/2024;6
DL1307;11/02/2024;08/03/2024;123457
DL1307;09/03/2024;09/03/2024;6
DL1307;10/03/2024;24/03/2024;7
DL1307;11/03/2024;29/03/2024;135
DL1307;12/03/2024;26/03/2024;2
DL1307;14/03/2024;28/03/2024;4
DL1307;31/03/2024;31/03/2024;7
DL1307;01/04/2024;01/04/2024;1
DL1307;02/04/2024;08/04/2024;1235
DL1307;04/04/2024;07/04/2024;47
DL1307;09/04/2024;06/05/2024;1235
DL1307;11/04/2024;05/05/2024;47
DL1307;13/04/2024;27/04/2024;6
DL1307;04/05/2024;04/05/2024;6
DL1307;07/05/2024;08/05/2024;23
DL1307;09/05/2024;09/05/2024;4
DL1307;10/05/2024;10/05/2024;5
DL1307;11/05/2024;11/05/2024;6
DL1307;12/05/2024;12/05/2024;7
DL1307;13/05/2024;13/05/2024;1
DL1307;14/05/2024;15/05/2024;23
DL1307;16/05/2024;23/05/2024;47
DL1307;17/05/2024;24/05/2024;1235
DL1307;18/05/2024;01/06/2024;6
DL1307;26/05/2024;26/05/2024;7
DL1307;27/05/2024;29/05/2024;123
DL1307;30/05/2024;02/06/2024;47
DL1307;31/05/2024;05/06/2024;1235
DL1307;06/06/2024;06/06/2024;4
DL1307;07/06/2024;06/09/2024;1235
DL1307;08/06/2024;07/09/2024;6
DL1307;09/06/2024;08/09/2024;47
DL1307;09/09/2024;25/10/2024;1235
DL1307;12/09/2024;24/10/2024;47
DL1307;14/09/2024;19/10/2024;6
DL1307;26/10/2024;26/10/2024;6
DL1307;27/10/2024;27/10/2024;7
DL1307;28/10/2024;28/10/2024;1
DL1307;29/10/2024;01/11/2024;235
DL1307;31/10/2024;31/10/2024;4
DL1307B;20/01/2024;09/03/2024;6
DL1307B;05/02/2024;08/03/2024;123457
DL1307B;10/03/2024;24/03/2024;7
DL1307B;11/03/2024;29/03/2024;135
DL1307B;12/03/2024;26/03/2024;2
DL1307B;14/03/2024;28/03/2024;4
DL1307B;16/03/2024;23/03/2024;6
DL1307B;30/03/2024;30/03/2024;6
DL1307B;31/03/2024;31/03/2024;7
DL1307B;01/04/2024;01/04/2024;1
DL1307B;02/04/2024;08/04/2024;1235
DL1307B;04/04/2024;07/04/2024;47
DL1307B;06/04/2024;06/04/2024;6
DL1307B;09/04/2024;06/05/2024;1235
DL1307B;11/04/2024;05/05/2024;47
DL1307B;13/04/2024;27/04/2024;6
DL1307B;04/05/2024;04/05/2024;6
DL1307B;07/05/2024;08/05/2024;23
DL1307B;09/05/2024;12/05/2024;47
DL1307B;10/05/2024;13/05/2024;15
DL1307B;11/05/2024;11/05/2024;6
DL1307B;14/05/2024;05/06/2024;1235
DL1307B;16/05/2024;23/05/2024;47
DL1307B;30/05/2024;06/06/2024;47
DL1307B;18/05/2024;01/06/2024;6
DL1307B;26/05/2024;26/05/2024;7
DL1307B;07/06/2024;06/09/2024;1235
DL1307B;08/06/2024;07/09/2024;6
DL1307B;09/06/2024;08/09/2024;47
DL1307B;09/09/2024;25/10/2024;1235
DL1307B;12/09/2024;24/10/2024;47
DL1307B;14/09/2024;19/10/2024;6
DL1307B;26/10/2024;26/10/2024;6
DL1307B;27/10/2024;27/10/2024;7
DL1307B;28/10/2024;28/10/2024;1
DL1307B;29/10/2024;01/11/2024;235
DL1307B;31/10/2024;31/10/2024;4
DL1308;27/01/2024;10/02/2024;6
DL1308;30/01/2024;06/02/2024;2
DL1308;31/01/2024;07/02/2024;3
DL1308;08/02/2024;09/02/2024;45
DL1308;11/02/2024;18/02/2024;7
DL1308;12/02/2024;12/02/2024;1
DL1308;13/02/2024;13/02/2024;2
DL1308;14/02/2024;14/02/2024;3
DL1308;15/02/2024;16/02/2024;45
DL1308;17/02/2024;09/03/2024;6
DL1308;19/02/2024;23/02/2024;145
DL1308;20/02/2024;27/02/2024;2
DL1308;21/02/2024;06/03/2024;3
DL1308;25/02/2024;04/03/2024;1457
DL1308;05/03/2024;05/03/2024;2
DL1308;07/03/2024;08/03/2024;45
DL1308;10/03/2024;10/03/2024;7
DL1308;11/03/2024;11/03/2024;1
DL1308;12/03/2024;12/03/2024;2
DL1308;13/03/2024;25/03/2024;13
DL1308;14/03/2024;24/03/2024;2457
DL1308;16/03/2024;23/03/2024;6
DL1308;26/03/2024;26/03/2024;2
DL1308;27/03/2024;27/03/2024;3
DL1308;28/03/2024;28/03/2024;4
DL1308;29/03/2024;29/03/2024;5
DL1308;30/03/2024;30/03/2024;6
DL1308;31/03/2024;05/04/2024;123457
DL1308;06/04/2024;06/04/2024;6
DL1308;09/04/2024;06/05/2024;123457
DL1308;13/04/2024;04/05/2024;6
DL1308;07/05/2024;08/05/2024;23
DL1308;09/05/2024;24/05/2024;145
DL1308;12/05/2024;19/05/2024;7
DL1308;26/05/2024;02/06/2024;17
DL1308;14/05/2024;22/05/2024;23
DL1308;28/05/2024;05/06/2024;23
DL1308;30/05/2024;03/06/2024;145
DL1308;06/06/2024;06/06/2024;4
DL1308;07/06/2024;07/07/2024;1234567
DL1308;08/07/2024;25/07/2024;123457
DL1308;13/07/2024;07/09/2024;6
DL1308;26/07/2024;08/09/2024;157
DL1308;30/07/2024;05/09/2024;234
DL1308;09/09/2024;02/10/2024;1356
DL1308;10/09/2024;06/10/2024;247
DL1308;04/10/2024;05/10/2024;56
DL1308;07/10/2024;23/10/2024;13
DL1308;08/10/2024;24/10/2024;247
DL1308;11/10/2024;26/10/2024;56
DL1308;27/10/2024;31/10/2024;247
DL1308;28/10/2024;30/10/2024;13
DL1308B;27/01/2024;10/02/2024;6
DL1308B;30/01/2024;06/02/2024;2
DL1308B;31/01/2024;07/02/2024;3
DL1308B;08/02/2024;09/02/2024;45
DL1308B;11/02/2024;18/02/2024;7
DL1308B;12/02/2024;12/02/2024;1
DL1308B;13/02/2024;13/02/2024;2
DL1308B;14/02/2024;14/02/2024;3
DL1308B;15/02/2024;16/02/2024;45
DL1308B;17/02/2024;09/03/2024;6
DL1308B;19/02/2024;23/02/2024;145
DL1308B;20/02/2024;27/02/2024;2
DL1308B;21/02/2024;06/03/2024;3
DL1308B;25/02/2024;04/03/2024;1457
DL1308B;05/03/2024;05/03/2024;2
DL1308B;07/03/2024;08/03/2024;45
DL1308B;10/03/2024;10/03/2024;7
DL1308B;11/03/2024;11/03/2024;1
DL1308B;12/03/2024;12/03/2024;2
DL1308B;13/03/2024;25/03/2024;13
DL1308B;14/03/2024;24/03/2024;2457
DL1308B;16/03/2024;23/03/2024;6
DL1308B;26/03/2024;26/03/2024;2
DL1308B;27/03/2024;27/03/2024;3
DL1308B;28/03/2024;28/03/2024;4
DL1308B;29/03/2024;29/03/2024;5
DL1308B;30/03/2024;30/03/2024;6
DL1308B;31/03/2024;05/04/2024;123457
DL1308B;06/04/2024;06/04/2024;6
DL1308B;09/04/2024;06/05/2024;123457
DL1308B;13/04/2024;04/05/2024;6
DL1308B;07/05/2024;08/05/2024;23
DL1308B;09/05/2024;24/05/2024;145
DL1308B;12/05/2024;19/05/2024;7
DL1308B;26/05/2024;02/06/2024;17
DL1308B;14/05/2024;22/05/2024;23
DL1308B;28/05/2024;05/06/2024;23
DL1308B;30/05/2024;03/06/2024;145
DL1308B;06/06/2024;06/06/2024;4
DL1308B;07/06/2024;07/07/2024;1234567
DL1308B;08/07/2024;25/07/2024;123457
DL1308B;13/07/2024;07/09/2024;6
DL1308B;26/07/2024;08/09/2024;157
DL1308B;30/07/2024;05/09/2024;234
DL1308B;09/09/2024;02/10/2024;1356
DL1308B;10/09/2024;06/10/2024;247
DL1308B;04/10/2024;05/10/2024;56
DL1308B;07/10/2024;23/10/2024;13
DL1308B;08/10/2024;24/10/2024;247
DL1308B;11/10/2024;26/10/2024;56
DL1308B;27/10/2024;31/10/2024;247
DL1308B;28/10/2024;30/10/2024;13
DL1315;16/01/2024;05/03/2024;2
DL1315;17/01/2024;06/03/2024;3
DL1315;20/01/2024;09/03/2024;6
DL1315;29/01/2024;09/02/2024;145
DL1315;11/02/2024;18/02/2024;7
DL1315;15/02/2024;16/02/2024;45
DL1315;22/02/2024;08/03/2024;145
DL1315;10/03/2024;10/03/2024;7
DL1315;11/03/2024;15/03/2024;15
DL1315;12/03/2024;26/03/2024;2
DL1315;13/03/2024;27/03/2024;3
DL1315;14/03/2024;28/03/2024;4
DL1315;16/03/2024;16/03/2024;6
DL1315;17/03/2024;24/03/2024;7
DL1315;18/03/2024;29/03/2024;15
DL1315;23/03/2024;23/03/2024;6
DL1315;30/03/2024;30/03/2024;6
DL1315;31/03/2024;07/04/2024;7
DL1315;01/04/2024;01/04/2024;1
DL1315;02/04/2024;02/04/2024;2
DL1315;03/04/2024;08/04/2024;1345
DL1315;06/04/2024;06/04/2024;6
DL1315;09/04/2024;30/04/2024;2
DL1315;10/04/2024;06/05/2024;13457
DL1315;13/04/2024;04/05/2024;6
DL1315;07/05/2024;04/06/2024;2
DL1315;08/05/2024;12/05/2024;3457
DL1315;11/05/2024;01/06/2024;6
DL1315;13/05/2024;03/06/2024;1
DL1315;15/05/2024;02/06/2024;3457
DL1315;05/06/2024;06/06/2024;34
DL1315;07/06/2024;24/06/2024;13457
DL1315;08/06/2024;25/06/2024;26
DL1315;26/06/2024;27/06/2024;34
DL1315;28/06/2024;08/09/2024;1234567
DL1315;09/09/2024;25/10/2024;1234567
DL1315;26/10/2024;26/10/2024;6
DL1315;27/10/2024;28/10/2024;17
DL1315;29/10/2024;02/11/2024;26
DL1315;30/10/2024;01/11/2024;345
DL1317;17/01/2024;21/02/2024;13
DL1317;16/01/2024;09/02/2024;2457
DL1317;13/02/2024;20/02/2024;245
DL1317;22/02/2024;22/02/2024;4
DL1317;23/02/2024;08/03/2024;123457
DL1317;10/03/2024;11/03/2024;17
DL1317;12/03/2024;12/03/2024;2
DL1317;13/03/2024;20/03/2024;3
DL1317;14/03/2024;22/03/2024;45
DL1317;16/03/2024;23/03/2024;6
DL1317;17/03/2024;25/03/2024;17
DL1317;19/03/2024;26/03/2024;2
DL1317;27/03/2024;27/03/2024;3
DL1317;28/03/2024;29/03/2024;45
DL1317;30/03/2024;30/03/2024;6
DL1317;31/03/2024;01/04/2024;17
DL1317;02/04/2024;08/04/2024;123457
DL1317;06/04/2024;06/04/2024;6
DL1317;09/04/2024;28/04/2024;123457
DL1317;13/04/2024;04/05/2024;6
DL1317;29/04/2024;06/05/2024;12345
DL1317;05/05/2024;05/05/2024;7
DL1317;07/05/2024;24/05/2024;123457
DL1317;11/05/2024;01/06/2024;6
DL1317;26/05/2024;26/05/2024;7
DL1317;27/05/2024;06/06/2024;123457
DL1317;07/06/2024;30/06/2024;123457
DL1317;01/07/2024;18/08/2024;123457
DL1317;19/08/2024;08/09/2024;123457
DL1317;09/09/2024;01/11/2024;123457
DL1317B;17/01/2024;21/02/2024;13
DL1317B;16/01/2024;09/02/2024;2457
DL1317B;13/02/2024;20/02/2024;245
DL1317B;22/02/2024;22/02/2024;4
DL1317B;23/02/2024;08/03/2024;123457
DL1317B;10/03/2024;11/03/2024;17
DL1317B;12/03/2024;12/03/2024;2
DL1317B;13/03/2024;20/03/2024;3
DL1317B;14/03/2024;22/03/2024;45
DL1317B;17/03/2024;25/03/2024;17
DL1317B;19/03/2024;26/03/2024;2
DL1317B;27/03/2024;27/03/2024;3
DL1317B;28/03/2024;29/03/2024;45
DL1317B;31/03/2024;01/04/2024;17
DL1317B;02/04/2024;08/04/2024;123457
DL1317B;09/04/2024;28/04/2024;123457
DL1317B;29/04/2024;03/05/2024;12345
DL1317B;05/05/2024;05/05/2024;7
DL1317B;06/05/2024;06/05/2024;1
DL1317B;26/05/2024;26/05/2024;7
DL1317B;07/05/2024;24/05/2024;123457
DL1317B;27/05/2024;06/06/2024;123457
DL1317B;07/06/2024;30/06/2024;123457
DL1317B;01/07/2024;18/08/2024;123457
DL1317B;19/08/2024;08/09/2024;123457
DL1317B;09/09/2024;01/11/2024;123457
DL1319;09/04/2024;01/05/2024;23
DL1319;11/04/2024;25/04/2024;14
DL1319;12/04/2024;19/04/2024;5
DL1319;13/04/2024;04/05/2024;6
DL1319;14/04/2024;14/04/2024;7
DL1319;21/04/2024;21/04/2024;7
DL1319;26/04/2024;26/04/2024;5
DL1319;28/04/2024;28/04/2024;7
DL1319;29/04/2024;06/05/2024;1
DL1319;02/05/2024;02/05/2024;4
DL1319;03/05/2024;03/05/2024;5
DL1319;05/05/2024;05/05/2024;7
DL1320;16/01/2024;08/03/2024;123457
DL1320;10/03/2024;25/10/2024;123457
DL1322;10/03/2024;10/03/2024;7
DL1322;11/03/2024;11/03/2024;1
DL1322;12/03/2024;12/03/2024;2
DL1322;13/03/2024;13/03/2024;3
DL1322;14/03/2024;14/03/2024;4
DL1322;15/03/2024;29/03/2024;5
DL1322;17/03/2024;17/03/2024;7
DL1322;18/03/2024;25/03/2024;1
DL1322;19/03/2024;19/03/2024;2
DL1322;20/03/2024;20/03/2024;3
DL1322;21/03/2024;28/03/2024;4
DL1322;24/03/2024;24/03/2024;7
DL1322;26/03/2024;26/03/2024;2
DL1322;27/03/2024;27/03/2024;3
DL1322;31/03/2024;31/03/2024;7
DL1322;01/04/2024;01/04/2024;1
DL1322;02/04/2024;02/04/2024;2
DL1322;03/04/2024;03/04/2024;3
DL1322;04/04/2024;04/04/2024;4
DL1322;05/04/2024;05/04/2024;5
DL1322;07/04/2024;07/04/2024;7
DL1322;08/04/2024;08/04/2024;1
DL1322;07/06/2024;09/06/2024;57
DL1322;08/06/2024;08/06/2024;6
DL1322;10/06/2024;16/06/2024;1234567
DL1322;17/06/2024;20/06/2024;1234
DL1322;21/06/2024;24/06/2024;15
DL1322;25/06/2024;30/06/2024;2347
DL1322;28/06/2024;28/06/2024;5
DL1322;29/06/2024;29/06/2024;6
DL1322;01/07/2024;01/07/2024;1
DL1322;02/07/2024;22/10/2024;2
DL1322;03/07/2024;24/10/2024;34
DL1322;05/07/2024;25/10/2024;5
DL1322;06/07/2024;26/10/2024;6
DL1322;07/07/2024;20/10/2024;7
DL1322;08/07/2024;21/10/2024;1
DL1322;27/10/2024;27/10/2024;7
DL1322;28/10/2024;28/10/2024;1
DL1322;29/10/2024;29/10/2024;2
DL1322;29/10/2024;31/10/2024;234
DL1322B;07/06/2024;09/06/2024;57
DL1322B;08/06/2024;08/06/2024;6
DL1322B;10/06/2024;16/06/2024;1234567
DL1322B;17/06/2024;20/06/2024;1234
DL1322B;21/06/2024;24/06/2024;15
DL1322B;25/06/2024;30/06/2024;2347
DL1322B;28/06/2024;28/06/2024;5
DL1322B;29/06/2024;29/06/2024;6
DL1322B;01/07/2024;01/07/2024;1
DL1322B;02/07/2024;22/10/2024;2
DL1322B;03/07/2024;24/10/2024;34
DL1322B;05/07/2024;25/10/2024;5
DL1322B;06/07/2024;26/10/2024;6
DL1322B;07/07/2024;20/10/2024;7
DL1322B;08/07/2024;21/10/2024;1
DL1322B;27/10/2024;27/10/2024;7
DL1322B;28/10/2024;28/10/2024;1
DL1322B;29/10/2024;29/10/2024;2
DL1322B;30/10/2024;31/10/2024;34
DL1324;08/06/2024;22/06/2024;6
DL1324;09/06/2024;21/10/2024;17
DL1324;11/06/2024;25/10/2024;2345
DL1324;29/06/2024;26/10/2024;6
DL1324;27/10/2024;01/11/2024;123457
DL1324B;08/06/2024;22/06/2024;6
DL1324B;09/06/2024;21/10/2024;17
DL1324B;11/06/2024;25/10/2024;2345
DL1324B;29/06/2024;26/10/2024;6
DL1324B;27/10/2024;01/11/2024;123457
DL1327;09/09/2024;25/10/2024;135
DL1327;10/09/2024;24/10/2024;2467
DL1327;26/10/2024;26/10/2024;6
DL1327;27/10/2024;01/11/2024;1357
DL1327;29/10/2024;31/10/2024;24
DL1327B;09/09/2024;25/10/2024;135
DL1327B;10/09/2024;24/10/2024;2467
DL1327B;26/10/2024;26/10/2024;6
DL1327B;27/10/2024;01/11/2024;1357
DL1327B;29/10/2024;31/10/2024;24
DL1334;07/06/2024;07/06/2024;5
DL1334;08/06/2024;22/06/2024;1236
DL1334;09/06/2024;09/06/2024;7
DL1334;13/06/2024;27/06/2024;4
DL1334;14/06/2024;14/06/2024;5
DL1334;16/06/2024;16/06/2024;7
DL1334;21/06/2024;23/06/2024;57
DL1334;24/06/2024;24/06/2024;1
DL1334;25/06/2024;02/11/2024;126
DL1334;26/06/2024;26/06/2024;3
DL1334;28/06/2024;28/06/2024;5
DL1334;30/06/2024;30/06/2024;7
DL1334;03/07/2024;30/10/2024;3
DL1334;04/07/2024;31/10/2024;4
DL1334;05/07/2024;01/11/2024;5
DL1334;07/07/2024;27/10/2024;7
DL1334B;08/06/2024;19/06/2024;1236
DL1334B;09/06/2024;09/06/2024;7
DL1334B;13/06/2024;27/06/2024;4
DL1334B;14/06/2024;14/06/2024;5
DL1334B;16/06/2024;16/06/2024;7
DL1334B;26/06/2024;26/06/2024;3
DL1334B;28/06/2024;28/06/2024;5
DL1334B;30/06/2024;30/06/2024;7
DL1334B;03/07/2024;30/10/2024;3
DL1334B;04/07/2024;31/10/2024;4
DL1334B;05/07/2024;01/11/2024;5
DL1334B;07/07/2024;27/10/2024;7
DL1336;09/04/2024;06/05/2024;123457
DL1336;13/04/2024;04/05/2024;6
DL1345;16/03/2024;16/03/2024;6
DL1345;23/03/2024;30/03/2024;6
DL1345;06/04/2024;06/04/2024;6
DL1362;07/06/2024;24/06/2024;135
DL1362;09/06/2024;23/06/2024;47
DL1362;11/06/2024;25/06/2024;2
DL1362;26/06/2024;26/06/2024;3
DL1362;27/06/2024;27/06/2024;4
DL1362;28/06/2024;05/07/2024;15
DL1362;30/06/2024;20/10/2024;7
DL1362;02/07/2024;22/10/2024;2
DL1362;03/07/2024;23/10/2024;3
DL1362;04/07/2024;24/10/2024;4
DL1362;08/07/2024;21/10/2024;1
DL1362;12/07/2024;25/10/2024;5
DL1362;27/10/2024;27/10/2024;7
DL1362;28/10/2024;28/10/2024;1
DL1362;29/10/2024;29/10/2024;2
DL1362;30/10/2024;30/10/2024;3
DL1362;31/10/2024;31/10/2024;4
DL1362B;07/06/2024;24/06/2024;135
DL1362B;09/06/2024;23/06/2024;47
DL1362B;11/06/2024;25/06/2024;2
DL1362B;26/06/2024;26/06/2024;3
DL1362B;27/06/2024;27/06/2024;4
DL1362B;28/06/2024;05/07/2024;15
DL1362B;30/06/2024;20/10/2024;7
DL1362B;02/07/2024;22/10/2024;2
DL1362B;03/07/2024;23/10/2024;3
DL1362B;04/07/2024;24/10/2024;4
DL1362B;08/07/2024;21/10/2024;1
DL1362B;12/07/2024;25/10/2024;5
DL1362B;27/10/2024;27/10/2024;7
DL1362B;28/10/2024;28/10/2024;1
DL1362B;29/10/2024;29/10/2024;2
DL1362B;30/10/2024;30/10/2024;3
DL1362B;31/10/2024;31/10/2024;4
DL1363;06/02/2024;06/02/2024;2
DL1363;07/02/2024;08/02/2024;34
DL1363;09/02/2024;23/02/2024;5
DL1363;12/02/2024;12/02/2024;1
DL1363;13/02/2024;13/02/2024;2
DL1363;14/02/2024;14/02/2024;3
DL1363;15/02/2024;15/02/2024;4
DL1363;19/02/2024;25/02/2024;17
DL1363;20/02/2024;05/03/2024;2
DL1363;21/02/2024;22/02/2024;34
DL1363;26/02/2024;08/03/2024;1345
DL1363;03/03/2024;03/03/2024;7
DL1363B;06/02/2024;06/02/2024;2
DL1363B;07/02/2024;08/02/2024;34
DL1363B;09/02/2024;23/02/2024;5
DL1363B;12/02/2024;12/02/2024;1
DL1363B;13/02/2024;13/02/2024;2
DL1363B;14/02/2024;14/02/2024;3
DL1363B;15/02/2024;15/02/2024;4
DL1363B;19/02/2024;25/02/2024;17
DL1363B;20/02/2024;05/03/2024;2
DL1363B;21/02/2024;22/02/2024;34
DL1363B;26/02/2024;08/03/2024;1345
DL1363B;03/03/2024;03/03/2024;7
DL1389;29/01/2024;10/02/2024;146
DL1389;30/01/2024;11/02/2024;2357
DL1389;12/02/2024;17/02/2024;16
DL1389;13/02/2024;21/02/2024;237
DL1389;15/02/2024;15/02/2024;4
DL1389;16/02/2024;16/02/2024;5
DL1389;19/02/2024;07/03/2024;14
DL1389;23/02/2024;08/03/2024;57
DL1389;24/02/2024;09/03/2024;6
DL1389;27/02/2024;06/03/2024;23
DL1389;10/03/2024;24/03/2024;7
DL1389;11/03/2024;14/03/2024;14
DL1389;12/03/2024;13/03/2024;23
DL1389;15/03/2024;22/03/2024;5
DL1389;16/03/2024;23/03/2024;6
DL1389;18/03/2024;21/03/2024;14
DL1389;19/03/2024;20/03/2024;23
DL1389;25/03/2024;28/03/2024;14
DL1389;26/03/2024;27/03/2024;23
DL1389;29/03/2024;29/03/2024;5
DL1389;30/03/2024;30/03/2024;6
DL1389;31/03/2024;31/03/2024;7
DL1389;01/04/2024;04/04/2024;14
DL1389;02/04/2024;03/04/2024;23
DL1389;05/04/2024;05/04/2024;5
DL1389;06/04/2024;06/04/2024;6
DL1389;07/04/2024;07/04/2024;7
DL1389;08/04/2024;08/04/2024;1
DL1389;09/04/2024;01/05/2024;23
DL1389;11/04/2024;06/05/2024;14
DL1389;12/04/2024;03/05/2024;5
DL1389;13/04/2024;04/05/2024;6
DL1389;14/04/2024;05/05/2024;7
DL1389;07/05/2024;29/05/2024;23
DL1389;09/05/2024;06/06/2024;14
DL1389;10/05/2024;24/05/2024;5
DL1389;11/05/2024;01/06/2024;6
DL1389;12/05/2024;19/05/2024;7
DL1389;26/05/2024;26/05/2024;7
DL1389;31/05/2024;31/05/2024;5
DL1389;02/06/2024;02/06/2024;7
DL1389;04/06/2024;05/06/2024;23
DL1389;07/06/2024;06/09/2024;235
DL1389;08/06/2024;03/08/2024;6
DL1389;09/06/2024;04/08/2024;7
DL1389;10/06/2024;29/07/2024;1
DL1389;13/06/2024;01/08/2024;4
DL1389;05/08/2024;07/09/2024;146
DL1389;11/08/2024;18/08/2024;7
DL1389;25/08/2024;08/09/2024;7
DL1389;09/09/2024;21/10/2024;146
DL1389;10/09/2024;01/11/2024;235
DL1389;15/09/2024;20/10/2024;7
DL1389;24/10/2024;02/11/2024;46
DL1389;27/10/2024;27/10/2024;7
DL1389;28/10/2024;28/10/2024;1
DL1392;10/03/2024;29/03/2024;1457
DL1392;12/03/2024;27/03/2024;23
DL1392;16/03/2024;30/03/2024;6
DL1392;31/03/2024;08/04/2024;1457
DL1392;02/04/2024;03/04/2024;23
DL1392;06/04/2024;06/04/2024;6
DL1392B;10/03/2024;29/03/2024;1457
DL1392B;12/03/2024;27/03/2024;23
DL1392B;31/03/2024;08/04/2024;1457
DL1392B;02/04/2024;03/04/2024;23
DL1393;06/02/2024;14/02/2024;123456
DL1393;11/02/2024;11/02/2024;7
DL1393;15/02/2024;16/02/2024;45
DL1393;17/02/2024;18/02/2024;67
DL1393;19/02/2024;23/02/2024;145
DL1393;20/02/2024;24/02/2024;236
DL1393;25/02/2024;25/02/2024;7
DL1393;26/02/2024;29/02/2024;14
DL1393;27/02/2024;28/02/2024;23
DL1393;01/03/2024;04/03/2024;157
DL1393;02/03/2024;02/03/2024;6
DL1393;05/03/2024;06/03/2024;23
DL1393;07/03/2024;07/03/2024;4
DL1393;08/03/2024;08/03/2024;5
DL1393;09/03/2024;09/03/2024;6
DL1393;10/03/2024;10/03/2024;7
DL1393;11/03/2024;18/03/2024;123457
DL1393;16/03/2024;30/03/2024;6
DL1393;19/03/2024;29/03/2024;123457
DL1393;31/03/2024;07/04/2024;1234567
DL1393;08/04/2024;08/04/2024;1
DL1393;09/04/2024;19/04/2024;12345
DL1393;20/04/2024;27/04/2024;67
DL1393;22/04/2024;05/05/2024;127
DL1393;24/04/2024;26/04/2024;345
DL1393;01/05/2024;04/05/2024;3456
DL1393;06/05/2024;02/11/2024;1234567
DL1395;09/04/2024;09/04/2024;2
DL1395;10/04/2024;06/05/2024;123457
DL1402;06/02/2024;13/02/2024;26
DL1402;07/02/2024;07/02/2024;3
DL1402;08/02/2024;08/02/2024;4
DL1402;09/02/2024;14/02/2024;135
DL1402;11/02/2024;18/02/2024;7
DL1402;15/02/2024;15/02/2024;4
DL1402;16/02/2024;16/02/2024;5
DL1402;17/02/2024;27/02/2024;26
DL1402;19/02/2024;19/02/2024;1
DL1402;21/02/2024;28/02/2024;3
DL1402;22/02/2024;22/02/2024;4
DL1402;23/02/2024;26/02/2024;157
DL1402;29/02/2024;29/02/2024;4
DL1402;01/03/2024;04/03/2024;157
DL1402;02/03/2024;02/03/2024;6
DL1402;05/03/2024;05/03/2024;2
DL1402;06/03/2024;06/03/2024;3
DL1402;07/03/2024;07/03/2024;4
DL1402;08/03/2024;08/03/2024;5
DL1402;09/03/2024;09/03/2024;6
DL1408;09/04/2024;30/04/2024;2
DL1408;10/04/2024;03/05/2024;1345
DL1408;14/04/2024;05/05/2024;7
DL1408;06/05/2024;06/05/2024;1
DL1413;07/06/2024;07/06/2024;5
DL1413;08/06/2024;08/06/2024;6
DL1413;09/06/2024;09/06/2024;7
DL1413;10/06/2024;17/06/2024;1
DL1413;11/06/2024;11/06/2024;2
DL1413;12/06/2024;12/06/2024;3
DL1413;13/06/2024;24/10/2024;4
DL1413;14/06/2024;14/06/2024;5
DL1413;15/06/2024;15/06/2024;6
DL1413;16/06/2024;16/06/2024;7
DL1413;18/06/2024;18/06/2024;2
DL1413;19/06/2024;19/06/2024;3
DL1413;21/06/2024;21/06/2024;5
DL1413;22/06/2024;26/10/2024;6
DL1413;23/06/2024;23/06/2024;7
DL1413;24/06/2024;24/06/2024;1
DL1413;25/06/2024;25/06/2024;2
DL1413;26/06/2024;26/06/2024;3
DL1413;28/06/2024;28/06/2024;5
DL1413;30/06/2024;20/10/2024;7
DL1413;01/07/2024;21/10/2024;1
DL1413;02/07/2024;22/10/2024;2
DL1413;03/07/2024;23/10/2024;3
DL1413;05/07/2024;25/10/2024;5
DL1413;27/10/2024;27/10/2024;7
DL1413;28/10/2024;28/10/2024;1
DL1413;29/10/2024;29/10/2024;2
DL1413;30/10/2024;30/10/2024;3
DL1413;31/10/2024;31/10/2024;4
DL1413B;07/06/2024;07/06/2024;5
DL1413B;08/06/2024;08/06/2024;6
DL1413B;09/06/2024;09/06/2024;7
DL1413B;10/06/2024;17/06/2024;1
DL1413B;11/06/2024;11/06/2024;2
DL1413B;12/06/2024;12/06/2024;3
DL1413B;13/06/2024;24/10/2024;4
DL1413B;14/06/2024;14/06/2024;5
DL1413B;15/06/2024;15/06/2024;6
DL1413B;16/06/2024;16/06/2024;7
DL1413B;18/06/2024;18/06/2024;2
DL1413B;19/06/2024;19/06/2024;3
DL1413B;21/06/2024;21/06/2024;5
DL1413B;22/06/2024;26/10/2024;6
DL1413B;23/06/2024;23/06/2024;7
DL1413B;24/06/2024;24/06/2024;1
DL1413B;25/06/2024;25/06/2024;2
DL1413B;26/06/2024;26/06/2024;3
DL1413B;28/06/2024;28/06/2024;5
DL1413B;30/06/2024;20/10/2024;7
DL1413B;01/07/2024;21/10/2024;1
DL1413B;02/07/2024;22/10/2024;2
DL1413B;03/07/2024;23/10/2024;3
DL1413B;05/07/2024;25/10/2024;5
DL1413B;27/10/2024;27/10/2024;7
DL1413B;28/10/2024;28/10/2024;1
DL1413B;29/10/2024;29/10/2024;2
DL1413B;30/10/2024;30/10/2024;3
DL1413B;31/10/2024;31/10/2024;4
DL1414;16/01/2024;08/03/2024;12345
