vol;deb;fin;frequence
DL2199;06/06/2024;06/06/2024;4
DL2199;30/04/2024;30/04/2024;2
DL2199;30/04/2024;30/04/2024;2
DL2199;14/04/2024;05/05/2024;7
DL2199;14/04/2024;05/05/2024;7
DL2199;07/05/2024;04/06/2024;2
DL2199;07/05/2024;04/06/2024;2
DL2199;08/05/2024;05/06/2024;135
DL2199;08/05/2024;05/06/2024;135
DL2199;02/06/2024;02/06/2024;7
DL2199;26/05/2024;26/05/2024;7
DL2199;07/06/2024;07/06/2024;5
DL2199;07/06/2024;07/06/2024;5
DL2199;08/06/2024;26/06/2024;1356
DL2199;08/06/2024;26/06/2024;1356
DL2199;09/06/2024;27/06/2024;47
DL2199;09/06/2024;27/06/2024;47
DL2199;11/06/2024;25/06/2024;2
DL2199;11/06/2024;25/06/2024;2
DL2199;29/06/2024;29/06/2024;6
DL2199;29/06/2024;29/06/2024;6
DL2199;15/04/2024;06/05/2024;1
DL2199;15/04/2024;06/05/2024;1
DL2199;28/06/2024;05/07/2024;135
DL2199;28/06/2024;05/07/2024;135
DL2199;10/04/2024;03/05/2024;35
DL2199;10/04/2024;03/05/2024;35
DL2199;25/04/2024;02/05/2024;4
DL2199;25/04/2024;02/05/2024;4
DL2199;11/04/2024;18/04/2024;4
DL2199;11/04/2024;18/04/2024;4
DL2199;04/04/2024;04/04/2024;4
DL2199;04/04/2024;04/04/2024;4
DL2199;03/04/2024;05/04/2024;35
DL2199;03/04/2024;05/04/2024;35
DL2199;06/04/2024;01/06/2024;6
DL2199;06/04/2024;01/06/2024;6
DL2199;08/07/2024;25/10/2024;15
DL2199;30/06/2024;24/10/2024;47
DL2199;02/07/2024;22/10/2024;2
DL2199;06/07/2024;26/10/2024;36
DL2199;30/06/2024;24/10/2024;47
DL2199;02/07/2024;22/10/2024;2
DL2199;06/07/2024;26/10/2024;36
DL2199;08/07/2024;25/10/2024;15
DL220;09/04/2024;30/06/2024;1234567
DL220;01/07/2024;25/10/2024;1234567
DL2202;21/04/2024;21/04/2024;7
DL2202;22/04/2024;22/04/2024;1
DL2202;25/04/2024;25/04/2024;4
DL2202;28/04/2024;28/04/2024;7
DL2202;29/04/2024;29/04/2024;1
DL2202;14/04/2024;14/04/2024;7
DL2202;15/04/2024;15/04/2024;1
DL2202;17/04/2024;24/04/2024;3
DL2202;18/04/2024;18/04/2024;4
DL2202;09/04/2024;23/04/2024;2
DL2202;10/04/2024;10/04/2024;3
DL2202;11/04/2024;11/04/2024;4
DL2202;06/05/2024;06/05/2024;1
DL2202;30/04/2024;30/04/2024;2
DL2202;01/05/2024;01/05/2024;3
DL2202;02/05/2024;02/05/2024;4
DL2202;05/05/2024;05/05/2024;7
DL221;31/03/2024;09/04/2024;1234567
DL221;10/04/2024;30/04/2024;1234567
DL221;01/05/2024;30/06/2024;1234567
DL221;01/07/2024;26/10/2024;1234567
DL2212;11/06/2024;11/06/2024;2
DL2212;18/06/2024;18/06/2024;2
DL2212;25/06/2024;25/06/2024;2
DL2212;02/07/2024;03/09/2024;2
DL2212;10/09/2024;22/10/2024;2
DL2228;01/04/2024;04/04/2024;124
DL2228;31/03/2024;07/04/2024;57
DL2228;09/04/2024;09/04/2024;2
DL2228;03/04/2024;03/04/2024;3
DL2228;08/05/2024;22/05/2024;37
DL2228;29/05/2024;05/06/2024;37
DL2228;07/05/2024;06/06/2024;124
DL2228;10/05/2024;31/05/2024;5
DL2228;13/04/2024;04/05/2024;6
DL2228;08/06/2024;29/06/2024;6
DL2228;10/04/2024;01/05/2024;3
DL2228;11/04/2024;02/05/2024;124
DL2228;12/04/2024;05/05/2024;57
DL2228;06/07/2024;20/07/2024;6
DL2228;07/06/2024;30/08/2024;357
DL2228;10/06/2024;02/09/2024;124
DL2228;06/09/2024;06/09/2024;5
DL2228;13/09/2024;25/10/2024;5
DL2228;27/07/2024;19/10/2024;6
DL2228;01/09/2024;20/10/2024;7
DL2236;09/04/2024;25/04/2024;247
DL2236;10/04/2024;26/04/2024;35
DL2236;13/04/2024;20/04/2024;6
DL2236;15/04/2024;22/04/2024;1
DL2236;29/04/2024;29/04/2024;1
DL2236;27/04/2024;04/05/2024;6
DL2236;28/04/2024;05/05/2024;47
DL2236;30/04/2024;30/04/2024;2
DL2236;01/05/2024;01/05/2024;3
DL2236;03/05/2024;03/05/2024;5
DL2236;06/05/2024;06/05/2024;1
DL224;31/03/2024;08/04/2024;1234567
DL224;09/04/2024;30/06/2024;1234567
DL224;01/07/2024;21/10/2024;167
DL224;02/07/2024;25/10/2024;2345
DL2241;31/03/2024;31/03/2024;7
DL2241;31/03/2024;31/03/2024;7
DL2241;09/04/2024;30/04/2024;2
DL2241;09/04/2024;30/04/2024;2
DL2241;01/04/2024;08/04/2024;137
DL2241;01/04/2024;08/04/2024;137
DL2241;02/04/2024;04/04/2024;24
DL2241;02/04/2024;04/04/2024;24
DL2241;12/04/2024;28/04/2024;57
DL2241;12/04/2024;28/04/2024;57
DL2241;10/05/2024;31/05/2024;5
DL2241;03/05/2024;03/05/2024;5
DL2241;11/05/2024;18/05/2024;6
DL2241;11/05/2024;18/05/2024;6
DL2241;12/05/2024;19/05/2024;7
DL2241;05/05/2024;05/05/2024;7
DL2241;12/05/2024;19/05/2024;7
DL2241;05/05/2024;05/05/2024;7
DL2241;15/04/2024;06/05/2024;1
DL2241;15/04/2024;06/05/2024;1
DL2241;26/05/2024;26/05/2024;7
DL2241;26/05/2024;26/05/2024;7
DL2241;28/05/2024;28/05/2024;2
DL2241;28/05/2024;28/05/2024;2
DL2241;30/05/2024;30/05/2024;4
DL2241;30/05/2024;30/05/2024;4
DL2241;13/04/2024;04/05/2024;6
DL2241;07/05/2024;21/05/2024;2
DL2241;07/05/2024;21/05/2024;2
DL2241;08/05/2024;29/05/2024;3
DL2241;08/05/2024;29/05/2024;3
DL2241;09/05/2024;23/05/2024;4
DL2241;11/04/2024;02/05/2024;4
DL2241;09/05/2024;23/05/2024;4
DL2241;11/04/2024;02/05/2024;4
DL2241;10/05/2024;31/05/2024;5
DL2241;03/05/2024;03/05/2024;5
DL2241;10/04/2024;01/05/2024;3
DL2241;10/04/2024;01/05/2024;3
DL2241;13/05/2024;03/06/2024;1
DL2241;13/05/2024;03/06/2024;1
DL2241;25/05/2024;01/06/2024;6
DL2241;02/06/2024;06/06/2024;47
DL2241;02/06/2024;06/06/2024;47
DL2241;04/06/2024;04/06/2024;2
DL2241;04/06/2024;04/06/2024;2
DL2241;05/06/2024;05/06/2024;3
DL2241;25/05/2024;01/06/2024;6
DL2241;05/06/2024;05/06/2024;3
DL2241;12/06/2024;19/06/2024;3
DL2241;12/06/2024;19/06/2024;3
DL2241;26/06/2024;26/06/2024;3
DL2241;26/06/2024;26/06/2024;3
DL2241;08/06/2024;15/06/2024;6
DL2241;09/06/2024;23/06/2024;7
DL2241;11/06/2024;25/06/2024;2
DL2241;11/06/2024;25/06/2024;2
DL2241;10/06/2024;17/06/2024;1
DL2241;10/06/2024;17/06/2024;1
DL2241;13/06/2024;20/06/2024;4
DL2241;13/06/2024;20/06/2024;4
DL2241;30/06/2024;30/06/2024;7
DL2241;14/06/2024;14/06/2024;5
DL2241;14/06/2024;14/06/2024;5
DL2241;21/06/2024;21/06/2024;5
DL2241;21/06/2024;21/06/2024;5
DL2241;24/06/2024;24/06/2024;1
DL2241;22/06/2024;22/06/2024;6
DL2241;24/06/2024;24/06/2024;1
DL2241;07/06/2024;07/06/2024;5
DL2241;07/06/2024;07/06/2024;5
DL2241;09/06/2024;23/06/2024;7
DL2241;30/06/2024;30/06/2024;7
DL2241;03/07/2024;03/07/2024;3
DL2241;03/07/2024;03/07/2024;3
DL2241;10/07/2024;10/07/2024;3
DL2241;10/07/2024;10/07/2024;3
DL2241;17/07/2024;31/07/2024;3
DL2241;17/07/2024;31/07/2024;3
DL2241;27/06/2024;04/07/2024;4
DL2241;27/06/2024;04/07/2024;4
DL2241;02/07/2024;02/07/2024;2
DL2241;02/07/2024;02/07/2024;2
DL2241;07/07/2024;28/07/2024;7
DL2241;07/07/2024;28/07/2024;7
DL2241;09/07/2024;30/07/2024;2
DL2241;09/07/2024;30/07/2024;2
DL2241;01/07/2024;01/07/2024;1
DL2241;28/06/2024;05/07/2024;5
DL2241;28/06/2024;05/07/2024;5
DL2241;01/07/2024;01/07/2024;1
DL2241;11/07/2024;25/07/2024;4
DL2241;11/07/2024;25/07/2024;4
DL2241;06/08/2024;03/09/2024;2
DL2241;06/08/2024;03/09/2024;2
DL2241;29/06/2024;07/09/2024;6
DL2241;01/08/2024;05/09/2024;4
DL2241;01/08/2024;05/09/2024;4
DL2241;09/09/2024;30/09/2024;1
DL2241;08/07/2024;02/09/2024;1
DL2241;09/09/2024;30/09/2024;1
DL2241;08/07/2024;02/09/2024;1
DL2241;11/09/2024;25/09/2024;3
DL2241;07/08/2024;04/09/2024;3
DL2241;11/09/2024;25/09/2024;3
DL2241;07/08/2024;04/09/2024;3
DL2241;12/07/2024;06/09/2024;5
DL2241;13/09/2024;04/10/2024;5
DL2241;13/09/2024;04/10/2024;5
DL2241;10/09/2024;03/10/2024;24
DL2241;10/09/2024;03/10/2024;24
DL2241;12/07/2024;06/09/2024;5
DL2241;14/09/2024;05/10/2024;6
DL2241;14/09/2024;05/10/2024;6
DL2241;15/09/2024;06/10/2024;7
DL2241;04/08/2024;08/09/2024;7
DL2241;15/09/2024;06/10/2024;7
DL2241;04/08/2024;08/09/2024;7
DL2241;02/10/2024;02/10/2024;3
DL2241;02/10/2024;02/10/2024;3
DL2241;07/10/2024;25/10/2024;135
DL2241;07/10/2024;25/10/2024;135
DL2241;08/10/2024;24/10/2024;247
DL2241;08/10/2024;24/10/2024;247
DL2241;12/10/2024;26/10/2024;6
DL2241;12/10/2024;26/10/2024;6
DL2246;21/06/2024;21/06/2024;5
DL2246;23/06/2024;23/06/2024;7
DL2246;24/06/2024;24/06/2024;1
DL2246;07/06/2024;19/06/2024;1357
DL2246;08/06/2024;22/06/2024;246
DL2246;25/06/2024;25/06/2024;2
DL2246;26/06/2024;26/06/2024;3
DL2246;30/06/2024;30/06/2024;7
DL2246;27/06/2024;29/06/2024;46
DL2246;28/06/2024;28/06/2024;5
DL2249;07/06/2024;07/06/2024;5
DL2249;07/06/2024;07/06/2024;5
DL2249;11/06/2024;23/10/2024;23
DL2249;11/06/2024;23/10/2024;23
DL2249;26/10/2024;26/10/2024;6
DL2249;26/10/2024;26/10/2024;6
DL2249;08/06/2024;19/10/2024;6
DL2249;08/06/2024;19/10/2024;6
DL2249;09/06/2024;25/10/2024;457
DL2249;09/06/2024;25/10/2024;457
DL2249;10/06/2024;21/10/2024;1
DL2249;10/06/2024;21/10/2024;1
DL225;31/03/2024;09/04/2024;1234567
DL225;10/04/2024;30/04/2024;1234567
DL225;01/05/2024;31/05/2024;1234567
DL225;01/06/2024;30/06/2024;1234567
DL225;01/07/2024;26/10/2024;1234567
DL2256;09/04/2024;27/04/2024;1234567
DL2256;09/04/2024;27/04/2024;1234567
DL2256;28/04/2024;28/04/2024;7
DL2256;28/04/2024;28/04/2024;7
DL2256;29/04/2024;29/04/2024;1
DL2256;29/04/2024;29/04/2024;1
DL2256;30/04/2024;30/04/2024;2
DL2256;30/04/2024;30/04/2024;2
DL2256;31/03/2024;08/04/2024;1234567
DL2256;31/03/2024;08/04/2024;1234567
DL2256;01/05/2024;01/05/2024;3
DL2256;01/05/2024;01/05/2024;3
DL2256;07/05/2024;07/05/2024;2
DL2256;07/05/2024;07/05/2024;2
DL2256;08/05/2024;08/05/2024;3
DL2256;08/05/2024;08/05/2024;3
DL2256;09/05/2024;09/05/2024;4
DL2256;09/05/2024;09/05/2024;4
DL2256;10/05/2024;10/05/2024;5
DL2256;10/05/2024;10/05/2024;5
DL2256;11/05/2024;11/05/2024;6
DL2256;11/05/2024;11/05/2024;6
DL2256;12/05/2024;12/05/2024;7
DL2256;12/05/2024;12/05/2024;7
DL2256;13/05/2024;13/05/2024;1
DL2256;13/05/2024;13/05/2024;1
DL2256;14/05/2024;14/05/2024;2
DL2256;14/05/2024;14/05/2024;2
DL2256;15/05/2024;15/05/2024;3
DL2256;15/05/2024;15/05/2024;3
DL2256;16/05/2024;16/05/2024;4
DL2256;16/05/2024;16/05/2024;4
DL2256;17/05/2024;17/05/2024;5
DL2256;17/05/2024;17/05/2024;5
DL2256;18/05/2024;18/05/2024;6
DL2256;18/05/2024;18/05/2024;6
DL2256;29/05/2024;29/05/2024;3
DL2256;29/05/2024;29/05/2024;3
DL2256;19/05/2024;23/05/2024;47
DL2256;19/05/2024;23/05/2024;47
DL2256;20/05/2024;24/05/2024;15
DL2256;20/05/2024;24/05/2024;15
DL2256;21/05/2024;21/05/2024;2
DL2256;21/05/2024;21/05/2024;2
DL2256;22/05/2024;22/05/2024;3
DL2256;22/05/2024;22/05/2024;3
DL2256;25/05/2024;25/05/2024;6
DL2256;25/05/2024;25/05/2024;6
DL2256;26/05/2024;26/05/2024;7
DL2256;26/05/2024;26/05/2024;7
DL2256;02/05/2024;02/05/2024;4
DL2256;02/05/2024;02/05/2024;4
DL2256;03/05/2024;03/05/2024;5
DL2256;03/05/2024;03/05/2024;5
DL2256;04/05/2024;04/05/2024;6
DL2256;04/05/2024;04/05/2024;6
DL2256;05/05/2024;05/05/2024;7
DL2256;05/05/2024;05/05/2024;7
DL2256;06/05/2024;06/05/2024;1
DL2256;06/05/2024;06/05/2024;1
DL2256;07/06/2024;09/06/2024;57
DL2256;07/06/2024;09/06/2024;57
DL2256;21/06/2024;21/06/2024;5
DL2256;28/06/2024;28/06/2024;5
DL2256;29/06/2024;29/06/2024;6
DL2256;29/06/2024;29/06/2024;6
DL2256;21/06/2024;21/06/2024;5
DL2256;28/06/2024;28/06/2024;5
DL2256;10/06/2024;14/06/2024;1245
DL2256;08/06/2024;08/06/2024;6
DL2256;08/06/2024;08/06/2024;6
DL2256;12/06/2024;22/06/2024;36
DL2256;17/06/2024;23/06/2024;1247
DL2256;12/06/2024;22/06/2024;36
DL2256;10/06/2024;14/06/2024;1245
DL2256;17/06/2024;23/06/2024;1247
DL2256;26/06/2024;26/06/2024;3
DL2256;24/06/2024;30/06/2024;1247
DL2256;26/06/2024;26/06/2024;3
DL2256;24/06/2024;30/06/2024;1247
DL2256;01/06/2024;01/06/2024;6
DL2256;01/06/2024;01/06/2024;6
DL2256;05/06/2024;05/06/2024;3
DL2256;05/06/2024;05/06/2024;3
DL2256;28/05/2024;06/06/2024;124
DL2256;27/05/2024;02/06/2024;157
DL2256;28/05/2024;06/06/2024;124
DL2256;27/05/2024;02/06/2024;157
DL2256;02/07/2024;02/07/2024;2
DL2256;05/07/2024;05/07/2024;5
DL2256;02/07/2024;02/07/2024;2
DL2256;03/07/2024;06/07/2024;346
DL2256;03/07/2024;06/07/2024;346
DL2256;07/07/2024;07/07/2024;7
DL2256;05/07/2024;05/07/2024;5
DL2256;09/07/2024;09/07/2024;2
DL2256;07/07/2024;07/07/2024;7
DL2256;10/07/2024;10/07/2024;3
DL2256;09/07/2024;09/07/2024;2
DL2256;10/07/2024;10/07/2024;3
DL2256;11/07/2024;20/07/2024;2346
DL2256;12/07/2024;12/07/2024;5
DL2256;12/07/2024;12/07/2024;5
DL2256;01/07/2024;01/07/2024;1
DL2256;11/07/2024;20/07/2024;2346
DL2256;01/07/2024;01/07/2024;1
DL2256;14/07/2024;14/07/2024;7
DL2256;14/07/2024;14/07/2024;7
DL2256;19/07/2024;19/07/2024;5
DL2256;19/07/2024;19/07/2024;5
DL2256;21/07/2024;21/07/2024;7
DL2256;21/07/2024;21/07/2024;7
DL2256;23/07/2024;23/07/2024;2
DL2256;23/07/2024;23/07/2024;2
DL2256;24/07/2024;24/07/2024;3
DL2256;24/07/2024;24/07/2024;3
DL2256;26/07/2024;26/07/2024;5
DL2256;26/07/2024;26/07/2024;5
DL2256;28/07/2024;28/07/2024;7
DL2256;28/07/2024;28/07/2024;7
DL2256;13/08/2024;13/08/2024;2
DL2256;13/08/2024;13/08/2024;2
DL2256;14/08/2024;14/08/2024;3
DL2256;14/08/2024;14/08/2024;3
DL2256;18/08/2024;18/08/2024;7
DL2256;18/08/2024;18/08/2024;7
DL2256;08/07/2024;26/08/2024;1
DL2256;08/07/2024;26/08/2024;1
DL2256;02/09/2024;02/09/2024;1
DL2256;03/09/2024;03/09/2024;2
DL2256;02/09/2024;02/09/2024;1
DL2256;03/09/2024;03/09/2024;2
DL2256;04/09/2024;04/09/2024;3
DL2256;04/09/2024;04/09/2024;3
DL2256;05/09/2024;05/09/2024;4
DL2256;05/09/2024;05/09/2024;4
DL2256;06/09/2024;06/09/2024;5
DL2256;06/09/2024;06/09/2024;5
DL2256;07/09/2024;07/09/2024;6
DL2256;07/09/2024;07/09/2024;6
DL2256;08/09/2024;08/09/2024;7
DL2256;08/09/2024;08/09/2024;7
DL2256;30/07/2024;06/08/2024;2
DL2256;30/07/2024;06/08/2024;2
DL2256;31/07/2024;07/08/2024;3
DL2256;31/07/2024;07/08/2024;3
DL2256;11/08/2024;11/08/2024;7
DL2256;11/08/2024;11/08/2024;7
DL2256;23/08/2024;23/08/2024;5
DL2256;23/08/2024;23/08/2024;5
DL2256;25/07/2024;29/08/2024;46
DL2256;25/07/2024;29/08/2024;46
DL2256;25/08/2024;25/08/2024;7
DL2256;25/08/2024;25/08/2024;7
DL2256;20/08/2024;27/08/2024;2
DL2256;10/09/2024;22/10/2024;2
DL2256;21/08/2024;28/08/2024;3
DL2256;11/09/2024;23/10/2024;3
DL2256;21/08/2024;28/08/2024;3
DL2256;11/09/2024;23/10/2024;3
DL2256;12/09/2024;24/10/2024;4
DL2256;12/09/2024;24/10/2024;4
DL2256;30/08/2024;30/08/2024;5
DL2256;13/09/2024;25/10/2024;5
DL2256;30/08/2024;30/08/2024;5
DL2256;13/09/2024;25/10/2024;5
DL2256;31/08/2024;31/08/2024;6
DL2256;14/09/2024;26/10/2024;6
DL2256;31/08/2024;31/08/2024;6
DL2256;14/09/2024;26/10/2024;6
DL2256;01/09/2024;01/09/2024;7
DL2256;15/09/2024;20/10/2024;7
DL2256;01/09/2024;01/09/2024;7
DL2256;15/09/2024;20/10/2024;7
DL2256;16/09/2024;21/10/2024;1
DL2256;16/09/2024;21/10/2024;1
DL2256;20/08/2024;27/08/2024;2
DL2256;10/09/2024;22/10/2024;2
DL2256;09/08/2024;16/08/2024;5
DL2256;09/08/2024;16/08/2024;5
DL2256;02/08/2024;02/08/2024;5
DL2256;02/08/2024;02/08/2024;5
DL2256;04/08/2024;04/08/2024;7
DL2256;04/08/2024;04/08/2024;7
DL2257;30/03/2024;30/03/2024;6
DL2257;01/04/2024;01/04/2024;1
DL2257;31/03/2024;07/04/2024;57
DL2257;02/04/2024;02/04/2024;2
DL2257;03/04/2024;03/04/2024;3
DL2257;04/04/2024;04/04/2024;4
DL2257;06/04/2024;06/04/2024;6
DL2257;08/04/2024;08/04/2024;1
DL2257;06/05/2024;06/05/2024;1
DL2257;09/09/2024;27/09/2024;135
DL2257;30/09/2024;06/10/2024;1357
DL2257;10/09/2024;05/10/2024;2467
DL2257;07/10/2024;13/10/2024;14567
DL2257;08/10/2024;09/10/2024;23
DL2263;09/04/2024;09/04/2024;2
DL2263;09/04/2024;09/04/2024;2
DL2263;31/03/2024;08/04/2024;123457
DL2263;31/03/2024;08/04/2024;123457
DL2263;10/04/2024;06/05/2024;123457
DL2263;07/05/2024;06/06/2024;2347
DL2263;10/04/2024;06/05/2024;123457
DL2263;10/05/2024;03/06/2024;15
DL2263;07/05/2024;06/06/2024;2347
DL2263;10/05/2024;03/06/2024;15
DL2263;07/06/2024;07/06/2024;5
DL2263;07/06/2024;07/06/2024;5
DL2263;09/06/2024;29/08/2024;2347
DL2263;09/06/2024;29/08/2024;2347
DL2263;01/09/2024;08/09/2024;2347
DL2263;01/09/2024;08/09/2024;2347
DL2263;01/09/2024;06/09/2024;2357
DL2263;14/06/2024;23/08/2024;5
DL2263;30/08/2024;06/09/2024;5
DL2265;09/06/2024;23/06/2024;7
DL2265;07/06/2024;21/06/2024;5
DL2265;10/06/2024;24/06/2024;14
DL2265;30/06/2024;30/06/2024;7
DL2265;27/06/2024;04/07/2024;14
DL2265;28/06/2024;25/10/2024;5
DL2265;07/07/2024;20/10/2024;7
DL2269;31/03/2024;07/04/2024;47
DL2269;31/03/2024;07/04/2024;47
DL2269;01/04/2024;08/04/2024;15
DL2269;01/04/2024;08/04/2024;15
DL2269;02/04/2024;03/04/2024;23
DL2269;02/04/2024;03/04/2024;23
DL227;31/03/2024;31/03/2024;7
DL227;01/04/2024;01/04/2024;1
DL227;02/04/2024;02/04/2024;2
DL227;03/04/2024;03/04/2024;3
DL227;15/04/2024;15/04/2024;1
DL227;16/04/2024;16/04/2024;2
DL227;17/04/2024;24/04/2024;3
DL227;04/04/2024;04/04/2024;4
DL227;07/04/2024;07/04/2024;7
DL227;08/04/2024;08/04/2024;1
DL227;09/04/2024;09/04/2024;2
DL227;10/04/2024;10/04/2024;3
DL227;11/04/2024;25/04/2024;4
DL227;14/04/2024;21/04/2024;7
DL227;30/03/2024;30/03/2024;6
DL227;12/04/2024;20/04/2024;56
DL227;30/04/2024;30/04/2024;2
DL227;05/05/2024;26/05/2024;7
DL227;26/04/2024;29/04/2024;1567
DL227;01/05/2024;29/05/2024;3
DL227;02/05/2024;02/05/2024;4
DL227;06/05/2024;27/05/2024;1
DL227;07/05/2024;28/05/2024;2
DL227;09/05/2024;30/05/2024;4
DL227;05/04/2024;06/04/2024;56
DL227;05/06/2024;05/06/2024;3
DL227;03/05/2024;31/05/2024;56
DL227;03/06/2024;03/06/2024;1
DL227;04/06/2024;06/06/2024;24
DL227;10/06/2024;10/06/2024;1
DL227;13/06/2024;13/06/2024;4
DL227;17/06/2024;26/06/2024;13
DL227;18/06/2024;27/06/2024;24
DL227;02/06/2024;30/06/2024;7
DL227;01/06/2024;01/06/2024;6
DL227;07/06/2024;08/06/2024;56
DL227;11/06/2024;12/06/2024;23
DL227;14/06/2024;29/06/2024;56
DL227;01/07/2024;28/08/2024;13
DL227;02/07/2024;29/08/2024;247
DL227;05/07/2024;31/08/2024;56
DL227;01/09/2024;08/09/2024;7
DL227;02/09/2024;04/09/2024;13
DL227;03/09/2024;03/09/2024;2
DL227;05/09/2024;05/09/2024;4
DL227;09/09/2024;09/09/2024;1
DL227;10/09/2024;26/09/2024;24
DL227;11/09/2024;25/09/2024;3
DL227;15/09/2024;29/09/2024;7
DL227;16/09/2024;23/09/2024;1
DL227;01/10/2024;01/10/2024;2
DL227;10/10/2024;10/10/2024;4
DL227;30/09/2024;30/09/2024;1
DL227;13/09/2024;21/09/2024;56
DL227;06/09/2024;07/09/2024;56
DL227;07/10/2024;21/10/2024;1
DL227;27/09/2024;28/09/2024;56
DL227;06/10/2024;20/10/2024;7
DL227;02/10/2024;05/10/2024;3456
DL227;16/10/2024;19/10/2024;3456
DL227;08/10/2024;08/10/2024;2
DL227;09/10/2024;09/10/2024;3
DL227;22/10/2024;22/10/2024;2
DL227;23/10/2024;25/10/2024;345
DL228;09/04/2024;30/04/2024;246
DL228;02/04/2024;06/04/2024;246
DL228;27/05/2024;27/05/2024;1
DL228;02/05/2024;30/05/2024;246
DL228;24/05/2024;31/05/2024;357
DL228;01/06/2024;30/06/2024;234567
DL228;03/06/2024;24/06/2024;1
DL228;01/07/2024;02/09/2024;1
DL228;02/07/2024;08/09/2024;234567
DL228;10/09/2024;24/10/2024;246
DL229;11/04/2024;30/04/2024;246
DL229;02/04/2024;06/04/2024;246
DL229;09/04/2024;09/04/2024;2
DL229;02/05/2024;30/07/2024;246
DL229;24/05/2024;31/07/2024;1357
DL229;02/08/2024;09/09/2024;1357
DL229;01/08/2024;26/10/2024;246
DL230;02/04/2024;25/10/2024;2345
DL2319;31/03/2024;03/04/2024;37
DL2319;31/03/2024;03/04/2024;37
DL2319;01/04/2024;01/04/2024;1
DL2319;01/04/2024;01/04/2024;1
DL2319;02/04/2024;02/04/2024;2
DL2319;02/04/2024;02/04/2024;2
DL2319;04/04/2024;04/04/2024;4
DL2319;04/04/2024;04/04/2024;4
DL2319;05/04/2024;08/04/2024;157
DL2319;05/04/2024;08/04/2024;157
DL2319;06/04/2024;06/04/2024;6
DL2319;06/04/2024;06/04/2024;6
DL2321;31/03/2024;08/04/2024;1234567
DL2321;01/04/2024;06/04/2024;12356
DL2321;31/03/2024;07/04/2024;47
DL2321;08/04/2024;08/04/2024;1
DL2321;09/04/2024;27/04/2024;1234567
DL2321;09/04/2024;27/04/2024;1234567
DL2321;21/05/2024;21/05/2024;2
DL2321;21/05/2024;21/05/2024;2
DL2321;22/05/2024;22/05/2024;3
DL2321;22/05/2024;22/05/2024;3
DL2321;24/05/2024;26/05/2024;57
DL2321;24/05/2024;26/05/2024;57
DL2321;07/05/2024;12/05/2024;234567
DL2321;28/04/2024;06/05/2024;1234567
DL2321;07/05/2024;12/05/2024;234567
DL2321;28/04/2024;06/05/2024;1234567
DL2321;13/05/2024;18/05/2024;1246
DL2321;13/05/2024;18/05/2024;1246
DL2321;15/05/2024;15/05/2024;3
DL2321;15/05/2024;15/05/2024;3
DL2321;17/05/2024;19/05/2024;57
DL2321;17/05/2024;19/05/2024;57
DL2321;20/05/2024;20/05/2024;1
DL2321;20/05/2024;20/05/2024;1
DL2321;29/05/2024;29/05/2024;3
DL2321;27/05/2024;27/05/2024;1
DL2321;27/05/2024;27/05/2024;1
DL2321;29/05/2024;29/05/2024;3
DL2321;08/06/2024;15/06/2024;6
DL2321;07/06/2024;20/06/2024;2457
DL2321;08/06/2024;15/06/2024;6
DL2321;07/06/2024;20/06/2024;2457
DL2321;10/06/2024;10/06/2024;1
DL2321;10/06/2024;10/06/2024;1
DL2321;12/06/2024;12/06/2024;3
DL2321;12/06/2024;12/06/2024;3
DL2321;17/06/2024;19/06/2024;13
DL2321;17/06/2024;19/06/2024;13
DL2321;22/06/2024;22/06/2024;6
DL2321;21/06/2024;27/06/2024;457
DL2321;21/06/2024;27/06/2024;457
DL2321;22/06/2024;22/06/2024;6
DL2321;26/06/2024;26/06/2024;3
DL2321;26/06/2024;26/06/2024;3
DL2321;31/05/2024;02/06/2024;57
DL2321;31/05/2024;02/06/2024;57
DL2321;03/06/2024;03/06/2024;1
DL2321;03/06/2024;03/06/2024;1
DL2321;04/06/2024;06/06/2024;24
DL2321;04/06/2024;06/06/2024;24
DL2321;05/06/2024;05/06/2024;3
DL2321;05/06/2024;05/06/2024;3
DL2321;23/05/2024;01/06/2024;246
DL2321;23/05/2024;01/06/2024;246
DL2321;25/06/2024;25/06/2024;2
DL2321;25/06/2024;25/06/2024;2
DL2321;28/06/2024;07/07/2024;2457
DL2321;28/06/2024;07/07/2024;2457
DL2321;13/08/2024;13/08/2024;2
DL2321;13/08/2024;13/08/2024;2
DL2321;16/08/2024;18/08/2024;57
DL2321;16/08/2024;18/08/2024;57
DL2321;03/09/2024;05/09/2024;24
DL2321;03/09/2024;05/09/2024;24
DL2321;06/09/2024;08/09/2024;57
DL2321;06/09/2024;08/09/2024;57
DL2321;12/07/2024;04/08/2024;57
DL2321;12/07/2024;04/08/2024;57
DL2321;09/07/2024;11/07/2024;24
DL2321;09/07/2024;11/07/2024;24
DL2321;23/07/2024;06/08/2024;2
DL2321;23/07/2024;06/08/2024;2
DL2321;09/08/2024;11/08/2024;57
DL2321;09/08/2024;11/08/2024;57
DL2321;16/07/2024;16/07/2024;2
DL2321;16/07/2024;16/07/2024;2
DL2321;24/06/2024;24/06/2024;1
DL2321;29/06/2024;26/10/2024;136
DL2321;24/06/2024;24/06/2024;1
DL2321;29/06/2024;26/10/2024;136
DL2321;18/07/2024;22/08/2024;4
